3.404580 	 23.327000 
3.801520 	 23.370000 
3.801690 	 23.413000 
3.801860 	 23.455000 
3.802040 	 23.498000 
3.802210 	 23.541000 
3.802380 	 23.583000 
3.802550 	 23.626000 
3.802720 	 23.668000 
3.802890 	 23.710000 
3.803060 	 23.752000 
3.803230 	 23.794000 
3.803400 	 23.836000 
3.803570 	 23.878000 
3.803740 	 23.920000 
3.803910 	 23.962000 
3.804080 	 24.004000 
3.804250 	 24.045000 
3.804420 	 24.087000 
3.804590 	 24.129000 
3.804760 	 24.170000 
4.201710 	 24.211000 
4.201880 	 24.253000 
4.202050 	 24.294000 
4.202220 	 24.335000 
4.202390 	 24.376000 
4.202560 	 24.417000 
4.202730 	 24.458000 
4.202900 	 24.499000 
4.203070 	 24.540000 
4.203250 	 24.581000 
4.203420 	 24.621000 
4.203590 	 24.662000 
4.203760 	 24.702000 
4.203930 	 24.743000 
4.204100 	 24.783000 
4.204270 	 24.824000 
4.204440 	 24.864000 
4.204610 	 24.904000 
4.204780 	 24.944000 
4.204950 	 24.984000 
4.601900 	 25.024000 
4.602070 	 25.064000 
4.602240 	 25.104000 
4.602410 	 25.144000 
4.602580 	 25.184000 
4.602750 	 25.224000 
4.602920 	 25.263000 
4.603090 	 25.303000 
4.603260 	 25.342000 
4.603430 	 25.382000 
4.603600 	 25.421000 
4.603770 	 25.461000 
4.603940 	 25.500000 
4.604110 	 25.539000 
4.604290 	 25.578000 
4.604460 	 25.617000 
4.604630 	 25.656000 
4.604800 	 25.695000 
4.604970 	 25.734000 
4.605140 	 25.773000 
5.002080 	 25.812000 
5.002250 	 25.851000 
5.002430 	 25.889000 
5.002600 	 25.928000 
5.002770 	 25.967000 
5.002940 	 26.005000 
5.003110 	 26.044000 
5.003280 	 26.082000 
5.003450 	 26.120000 
5.003620 	 26.159000 
5.003790 	 26.197000 
5.003960 	 26.235000 
5.004130 	 26.273000 
5.004300 	 26.311000 
5.004470 	 26.349000 
5.004640 	 26.387000 
5.004810 	 26.425000 
5.004980 	 26.463000 
5.005150 	 26.501000 
5.005320 	 26.538000 
5.402270 	 26.576000 
5.402440 	 26.614000 
5.402610 	 26.651000 
5.402780 	 26.689000 
5.402950 	 26.726000 
5.403120 	 26.764000 
5.403290 	 26.801000 
5.403460 	 26.838000 
5.403640 	 26.876000 
5.403810 	 26.913000 
5.403980 	 26.950000 
5.404150 	 26.987000 
5.404320 	 27.024000 
5.404490 	 27.061000 
5.404660 	 27.098000 
5.404830 	 27.135000 
5.405000 	 27.172000 
5.405170 	 27.209000 
5.405340 	 27.245000 
5.405510 	 27.282000 
5.802460 	 27.319000 
5.802630 	 27.355000 
5.802800 	 27.392000 
5.802970 	 27.428000 
5.803140 	 27.465000 
5.803310 	 27.501000 
5.803480 	 27.538000 
5.803650 	 27.574000 
5.803820 	 27.610000 
5.803990 	 27.646000 
5.804160 	 27.683000 
5.804330 	 27.719000 
5.804500 	 27.755000 
5.804680 	 27.791000 
5.804850 	 27.827000 
5.805020 	 27.863000 
5.805190 	 27.899000 
5.805360 	 27.934000 
5.805530 	 27.970000 
5.805700 	 28.006000 
6.202640 	 28.042000 
6.202820 	 28.077000 
6.202990 	 28.113000 
6.203160 	 28.149000 
6.203330 	 28.184000 
6.203500 	 28.220000 
6.203670 	 28.255000 
6.203840 	 28.290000 
6.204010 	 28.326000 
6.204180 	 28.361000 
6.204350 	 28.396000 
6.204520 	 28.432000 
6.204690 	 28.467000 
6.204860 	 28.502000 
6.205030 	 28.537000 
6.205200 	 28.572000 
6.205370 	 28.607000 
6.205540 	 28.642000 
6.205710 	 28.677000 
6.205890 	 28.712000 
6.602830 	 28.747000 
6.603000 	 28.781000 
6.603170 	 28.816000 
6.603340 	 28.851000 
6.603510 	 28.885000 
6.603680 	 28.920000 
6.603860 	 28.955000 
6.604030 	 28.989000 
6.604200 	 29.024000 
6.604370 	 29.058000 
6.604540 	 29.093000 
6.604710 	 29.127000 
6.604880 	 29.161000 
6.605050 	 29.196000 
6.605220 	 29.230000 
6.605390 	 29.264000 
6.605560 	 29.298000 
6.605730 	 29.332000 
6.605900 	 29.366000 
6.606070 	 29.400000 
7.003020 	 29.434000 
7.003190 	 29.468000 
7.003360 	 29.502000 
7.003530 	 29.536000 
7.003700 	 29.570000 
7.003870 	 29.604000 
7.004040 	 29.638000 
7.004210 	 29.671000 
7.004380 	 29.705000 
7.004550 	 29.739000 
7.004720 	 29.772000 
7.004890 	 29.806000 
7.005070 	 29.840000 
7.005240 	 29.873000 
7.005410 	 29.907000 
7.005580 	 29.940000 
7.005750 	 29.973000 
7.005920 	 30.007000 
7.006090 	 30.040000 
7.006260 	 30.073000 
7.403210 	 30.107000 
7.403380 	 30.140000 
7.403550 	 30.173000 
7.403720 	 30.206000 
7.403890 	 30.239000 
7.404060 	 30.272000 
7.404230 	 30.305000 
7.404400 	 30.338000 
7.404570 	 30.371000 
7.404740 	 30.404000 
7.404910 	 30.437000 
7.405080 	 30.470000 
7.405250 	 30.503000 
7.405420 	 30.536000 
7.405590 	 30.568000 
7.405760 	 30.601000 
7.405930 	 30.634000 
7.406100 	 30.666000 
7.406280 	 30.699000 
7.406450 	 30.732000 
7.803390 	 30.764000 
7.803560 	 30.797000 
7.803730 	 30.829000 
7.803900 	 30.862000 
7.804070 	 30.894000 
7.804250 	 30.926000 
7.804420 	 30.959000 
7.804590 	 30.991000 
7.804760 	 31.023000 
7.804930 	 31.055000 
7.805100 	 31.088000 
7.805270 	 31.120000 
7.805440 	 31.152000 
7.805610 	 31.184000 
7.805780 	 31.216000 
7.805950 	 31.248000 
7.806120 	 31.280000 
7.806290 	 31.312000 
7.806460 	 31.344000 
7.806630 	 31.376000 
8.203580 	 31.408000 
8.203750 	 31.440000 
8.203920 	 31.471000 
8.204090 	 31.503000 
8.204260 	 31.535000 
8.204430 	 31.567000 
8.204600 	 31.598000 
8.204770 	 31.630000 
8.204940 	 31.662000 
8.205110 	 31.693000 
8.205280 	 31.725000 
8.205460 	 31.756000 
8.205630 	 31.788000 
8.205800 	 31.819000 
8.205970 	 31.851000 
8.206140 	 31.882000 
8.206310 	 31.913000 
8.206480 	 31.945000 
8.206650 	 31.976000 
8.206820 	 32.007000 
8.636820 	 1.000000 
10.400190 	 2.000000 
10.800370 	 3.000000 
10.800540 	 4.000000 
11.200560 	 5.000000 
11.200730 	 6.000000 
11.200900 	 7.000000 
11.201070 	 8.000000 
11.600750 	 9.000000 
11.600920 	 10.000000 
11.601090 	 11.000000 
11.601260 	 12.000000 
11.601430 	 13.000000 
11.601600 	 14.000000 
11.601770 	 15.000000 
11.601940 	 16.000000 
12.000930 	 17.000000 
12.001100 	 18.000000 
12.001280 	 19.000000 
12.001450 	 20.000000 
12.001620 	 20.050000 
12.001790 	 20.100000 
12.001960 	 20.150000 
12.002130 	 20.199000 
12.002300 	 20.249000 
12.002480 	 20.298000 
12.002670 	 20.347000 
12.002850 	 20.397000 
12.003040 	 20.446000 
12.003220 	 20.494000 
12.003400 	 20.543000 
12.003580 	 20.592000 
12.401120 	 20.641000 
12.401290 	 20.689000 
12.401460 	 20.737000 
12.401630 	 20.786000 
12.401800 	 20.834000 
12.401970 	 20.882000 
12.402140 	 20.930000 
12.402320 	 20.977000 
12.402490 	 21.025000 
12.402660 	 21.073000 
12.402830 	 21.120000 
12.403000 	 21.167000 
12.403170 	 21.215000 
12.403340 	 21.262000 
12.403510 	 21.309000 
12.403680 	 21.356000 
12.403850 	 21.403000 
12.404020 	 21.449000 
12.404190 	 21.496000 
12.404390 	 21.542000 
12.801310 	 21.589000 
12.801480 	 21.635000 
12.801650 	 21.681000 
12.801820 	 21.727000 
12.801990 	 21.773000 
12.802160 	 21.819000 
12.802330 	 21.865000 
12.802500 	 21.911000 
12.802670 	 21.957000 
12.802840 	 22.002000 
12.803010 	 22.048000 
12.803180 	 22.093000 
12.803350 	 22.138000 
12.803530 	 22.183000 
12.803700 	 22.228000 
12.803870 	 22.273000 
12.804040 	 22.318000 
12.804210 	 22.363000 
12.804380 	 22.408000 
12.804570 	 22.453000 
13.201500 	 22.497000 
13.201670 	 22.542000 
13.201840 	 22.586000 
13.202010 	 22.630000 
13.202180 	 22.674000 
13.202350 	 22.718000 
13.202520 	 22.762000 
13.202690 	 22.806000 
13.202860 	 22.850000 
13.203030 	 22.894000 
13.203200 	 22.938000 
13.203370 	 22.981000 
13.203540 	 23.025000 
13.203710 	 23.068000 
13.203880 	 23.112000 
13.204050 	 23.155000 
13.204220 	 23.198000 
13.204390 	 23.241000 
13.204570 	 23.284000 
13.204760 	 23.327000 
13.601680 	 23.370000 
13.601850 	 23.413000 
13.602020 	 23.455000 
13.602190 	 23.498000 
13.602360 	 23.541000 
13.602530 	 23.583000 
13.602710 	 23.626000 
13.602880 	 23.668000 
13.603050 	 23.710000 
13.603220 	 23.752000 
13.603390 	 23.794000 
13.603560 	 23.836000 
13.603730 	 23.878000 
13.603900 	 23.920000 
13.604070 	 23.962000 
13.604240 	 24.004000 
13.604410 	 24.045000 
13.604580 	 24.087000 
13.604750 	 24.129000 
13.604950 	 24.170000 
14.001870 	 24.211000 
14.002040 	 24.253000 
14.002210 	 24.294000 
14.002380 	 24.335000 
14.002550 	 24.376000 
14.002720 	 24.417000 
14.002890 	 24.458000 
14.003060 	 24.499000 
14.003230 	 24.540000 
14.003400 	 24.581000 
14.003570 	 24.621000 
14.003740 	 24.662000 
14.003920 	 24.702000 
14.004090 	 24.743000 
14.004260 	 24.783000 
14.004430 	 24.824000 
14.004600 	 24.864000 
14.004770 	 24.904000 
14.004940 	 24.944000 
14.005130 	 24.984000 
14.402060 	 25.024000 
14.402230 	 25.064000 
14.402400 	 25.104000 
14.402570 	 25.144000 
14.402740 	 25.184000 
14.402910 	 25.224000 
14.403080 	 25.263000 
14.403250 	 25.303000 
14.403420 	 25.342000 
14.403590 	 25.382000 
14.403760 	 25.421000 
14.403930 	 25.461000 
14.404100 	 25.500000 
14.404270 	 25.539000 
14.404440 	 25.578000 
14.404610 	 25.617000 
14.404780 	 25.656000 
14.404960 	 25.695000 
14.405130 	 25.734000 
14.405320 	 25.773000 
14.802240 	 25.812000 
14.802410 	 25.851000 
14.802580 	 25.889000 
14.802750 	 25.928000 
14.802920 	 25.967000 
14.803100 	 26.005000 
14.803270 	 26.044000 
14.803440 	 26.082000 
14.803610 	 26.120000 
14.803780 	 26.159000 
14.803950 	 26.197000 
14.804120 	 26.235000 
14.804290 	 26.273000 
14.804460 	 26.311000 
14.804630 	 26.349000 
14.804800 	 26.387000 
14.804970 	 26.425000 
14.805140 	 26.463000 
14.805310 	 26.501000 
14.805510 	 26.538000 
15.202430 	 26.576000 
15.202600 	 26.614000 
15.202770 	 26.651000 
15.202940 	 26.689000 
15.203110 	 26.726000 
15.203280 	 26.764000 
15.203450 	 26.801000 
15.203620 	 26.838000 
15.203790 	 26.876000 
15.203960 	 26.913000 
15.204140 	 26.950000 
15.204310 	 26.987000 
15.204480 	 27.024000 
15.204650 	 27.061000 
15.204820 	 27.098000 
15.204990 	 27.135000 
15.205160 	 27.172000 
15.205330 	 27.209000 
15.205500 	 27.245000 
15.205690 	 27.282000 
15.635690 	 1.000000 
